uce	aristochromis_christiae_ID25	astatotilapia_burtoni_ID32	aulonocara_stuartgranti_ID26	bathybates_minor_ID90	boulengerochromis_microlepis_ID79	capidochromis_eucinostomus_ID12	chalinochromis_brichardi_ID57	cheilotilapia_euchilus_ID23	cheilotilapia_rhodessi_ID24	copadichromis_trimaculatus_ID18	cyathichromis_obliquidens_ID3	cyprichromis_pavo_ID84	docimodus_evelynae_ID10	ectodus_descampsii_ID55	eretmodus_cyanostictus_ID82	fossorichromis_rostratus_ID28	genyochromis_mento_ID7	gnathochromis_permaxillaris_ID60	haplochromis_thereuterion_ID71	haplotaxodon_microlepis_ID77	harpagochromis_golden_duck_ID73	harpagochromis_orange_rock_hunter_ID89	harpagochromis_serranus_ID87	harpagochromis_two_stripe_white_lip_ID88	hemitilapia_oxyrhynchus_ID15	julidochromis_dickfeldi_ID45	labeotropheus_fullbornei_ID8	labeotropheus_trewavase_ID6	labidochromis_gigas_ID30	lamprologus_callipterus_ID56	lamprologus_signatus_ID70	lamprologus_speciosus_ID65	lepidiolamprologus_attenuatus_ID47	lepidiolamprologus_boulengeri_ID36	lepidiolamprologus_hecqui_ID58	lepidiolamprologus_leimairii_ID69	lepidiolamprologus_meeli_kipili_ID40	lepidiolamprologus_nkambae_ID41	lepidiolamprologus_profundicola_ID76	lepidolamprologus_elongatus_ID34	limnochromis_auritus_ID38	lipochromis_parvidens_ID74	melanochromis_auratus_ID4	melanochromis_kaskazini_ID33	metriaclima_greshakae_ID11	metriaclima_patricki_ID22	neolamprologus_bifasciatus_ID80	neolamprologus_brichardi_ID50	neolamprologus_cylindricus_ID68	neolamprologus_fasciatus_ID86	neolamprologus_furcifer_ID66	neolamprologus_helianthus_ID83	neolamprologus_longicaudata_ID54	neolamprologus_longior_ID35	neolamprologus_modestus_ID61	neolamprologus_niger_ID59	neolamprologus_nigriventer_ID67	neolamprologus_obscurus_ID53	neolamprologus_olivaceous_ID85	neolamprologus_prochilus_ID51	neolamprologus_pulcher_ID42	neolamprologus_savoryi_ID39	neolamprologus_sexfasciatus_ID63	neolamprologus_tetracanthus_ID46	neolamprologus_walteri_ID52	nimbochromis_polystigma_ID2	ophthalmotilapia_boops_ID44	ophthalmotilapia_nasuta_ID37	otopharynx_heterodon_ID13	otopharynx_lithobates_ID16	otopharynx_picta_ID14	petrotilapia_nigra_ID9	placidochromis_electra_ID21	placidochromis_milomo_ID17	prognathochromis_perrieri_ID49	psedotropheus_crabro_ID27	pseudotropheus_flavus_ID19	ptyochromis_cf_ID72	pundamila_pundamila_ID75	pyxichromis_orthostoma_ID62	rhamphochromis_longiceps_ID81	simochromis_babaulti_ID48	stigmatochromis_woodei_ID20	taeniolethrinops_preorbitalis_ID29	telmatochromis_dhonti_ID43	telmatochromis_temporalis_ID64	trematochromis_benthicola_ID78	tropheops_microstoma_ID1	tyrannochromis_nigriventer_ID5	variabilichromis_moorii_ID31
uce-199	1	1	.	1	1	.	1	.	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	.	.	1	1	1	1	1	1	.	1	.	1	1	1	1	1	1	1	.	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1
uce-198	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
uce-197	1	1	1	1	1	.	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	.	.	.	1	.	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	.	1	.	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	.	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1
uce-196	1	1	1	1	1	1	.	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	.	.	1	1	1	1	1	1	.	1	1	1	1	1	1	1	.	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1
uce-195	.	1	.	1	.	1	1	1	1	1	1	.	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	.
uce-1110	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	.	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
uce-193	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
uce-192	.	1	.	1	.	1	1	1	.	1	1	1	.	1	1	1	1	1	1	1	1	1	.	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	.	.	1	1	1	1	.	1	.	1	1	.	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1
uce-191	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.
uce-190	1	1	1	.	1	1	.	1	1	1	1	1	1	.	1	1	1	1	1	1	1	.	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	.	1	1	1	1	.	1	1	1	1	1	1	.	1	1	1	1	1	1	1	.	1	1	1	.	1	1	.	1
uce-618	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1
uce-619	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	.	1	1	1	1	1	.	1	1	1	1	1	.	1	1	1	1	1	1	1	.	1	.	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1
uce-753	1	1	.	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	.	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	.	1	1	1	1	1	1	1	1	1	1	1	1	1	.	.	.	1	.	1	1	1	1
uce-752	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	.	1	1	1	1	1	1	.	1	1	.	1	1	1	1	1	1	1	1	1
uce-755	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	.	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	.	1	1	1	1	1
uce-754	1	1	1	1	1	.	1	.	1	1	1	1	1	.	1	.	1	1	1	1	1	1	1	.	1	1	1	.	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	.	1	1	1	1	.	1	1	1	1	1	1	.	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1
uce-757	1	1	1	1	1	1	1	1	1	1	1	1	.	.	1	1	.	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1
uce-756	1	1	1	1	.	1	1	1	1	1	.	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	.	.	.	1	1	1	1	1	1	.	.	1	1	.	1	1	1	.	.	1	1	.	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	.	1	1	.	1	1	1
uce-610	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
uce-611	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
uce-1075	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
uce-613	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	.	1	1	1	1	1	1	.	.	1	.	1	1	1	1	.	.	1	1	1	1	1	1	1	1	1	1	1	1	.	1	.	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1
uce-614	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	.	.	1	1	1	1	1	1	1	1	1	.	.	.	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
uce-615	1	1	.	.	1	1	1	1	1	1	.	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	.	.	1	1	1	1	.	.	1	1	1	1	1	1	1	1	1	1	1	.	.	1	1	1	.	1	.	1	.	1	1	1	1	1	.	.	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	.	1	1	1	.
uce-616	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
uce-617	.	.	1	1	1	1	.	1	1	1	1	1	1	.	.	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	.	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	.	1	.	1	1	1	.	1	1	1	1	1
uce-812	1	1	.	1	1	.	.	1	.	1	1	.	1	.	.	1	1	1	1	.	.	1	1	1	1	1	.	.	1	1	1	.	.	.	.	1	.	.	.	.	1	1	1	.	1	1	.	.	1	.	1	.	1	.	1	1	.	1	1	.	1	1	.	1	1	.	.	1	.	1	1	.	1	1	.	1	.	.	.	1	.	1	1	1	.	.	1	.	1	.
uce-813	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	.	.	.	.	1	.	.	.	1	1	1	.	1	1	1	1	.	.	1	1	.	1	.	.	.	1	.	1	1	.	.	1	1	1	1	1	1	1	.	1	.	1	1	1	.	1	1	.	1	.	1	1	1	1	1	.	.	1	1	1	.
uce-810	1	.	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	.	1	1	1	1	1	1	1	1	.	1	.	1	1	1	1	.	.	1	1	1	1	.	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	.	1	1	1	1	1	1	1	.	1	1	1	.	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1
uce-811	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	.	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1
uce-816	1	.	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	.	1	.	1	.	1	1	1	1	1	1	1	.	1	1	1	1	1	.	1	1	1	.	.	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	.	1	.	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	.	.	1	1
uce-817	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1
uce-814	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	.	1	1	1	1	1	1	1	.	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	.	1	1	1	.	1	.	1	1	1	.
uce-815	1	.	1	1	1	.	1	1	1	.	1	1	1	1	.	1	1	1	1	1	1	1	.	1	1	1	1	1	.	.	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	.	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	.	1	1	1	1
uce-1333	1	1	1	1	1	1	1	1	1	1	.	1	1	.	1	1	1	.	1	1	1	1	1	1	1	.	1	1	1	1	1	.	.	.	1	.	.	.	.	.	.	1	1	1	1	1	1	.	1	.	1	1	.	1	.	.	.	.	1	.	1	1	.	1	1	1	.	1	1	1	1	.	1	1	1	1	1	.	1	.	1	1	1	1	1	1	1	1	1	.
uce-818	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	.	.	1	1	1	1	1	1	1	1	.	1	1	.	.	.	.	1	.	.	1	1	.	.	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	.	1	1	1	.
uce-819	.	1	1	.	.	1	1	1	.	1	1	1	1	.	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	.	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	.	1	1	1	.	1	1	.	1	1	.	1	.	.	1	1	1	1	1	1	1
uce-894	1	1	1	.	1	1	1	1	.	.	1	.	1	1	1	.	1	1	1	1	1	.	1	1	1	1	1	1	1	1	.	1	.	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	.	1	.	1	1	1	1	1
uce-1332	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	.	1	1	1	1	1	.	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1
uce-1147	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
uce-1170	1	1	1	1	1	1	1	.	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	.	1	1	1	1	.	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	.	1	1	1	1	.	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1
uce-788	1	1	1	1	.	1	1	1	.	1	1	1	1	.	1	1	1	1	.	1	1	.	1	1	.	1	.	1	.	.	.	1	1	.	.	.	.	.	1	.	1	1	.	.	1	1	1	1	1	.	1	1	.	.	.	.	.	1	1	1	1	1	1	1	1	.	1	.	1	1	1	.	.	1	1	1	1	1	.	1	.	1	.	1	1	1	.	1	1	1
uce-1213	1	1	1	1	.	1	.	1	1	1	.	1	.	1	1	.	1	1	1	1	.	.	1	1	.	1	1	.	1	.	1	1	1	.	1	.	1	1	1	1	1	1	1	1	.	1	1	.	1	1	1	.	1	1	1	1	1	1	1	.	1	1	.	.	1	1	1	1	1	1	1	.	1	.	1	.	.	.	.	.	1	1	1	1	1	.	1	1	.	1
uce-789	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
uce-928	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
uce-929	.	1	.	.	.	.	1	.	1	1	1	1	.	1	1	.	.	1	1	1	.	1	1	.	1	1	1	.	1	1	1	.	1	.	1	1	1	1	.	.	1	1	1	1	.	1	1	.	1	1	1	1	1	.	1	.	1	1	1	1	.	1	.	.	1	.	1	1	1	1	1	.	1	1	.	1	1	.	.	.	.	1	.	1	1	.	.	.	.	.
uce-1215	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	.	1	1	1	.	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	.	1	1	1	1
uce-466	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	.	1	1	1	.	1	1	1	1	1	1	.	1	1	1	.	1	1	1	1	1	1	1	1	.	1	.	1	1	.	1	.	1	1	1	1	1	1	1	1	1	.	1	1	1	1	.	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	.	1
uce-104	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	.	1	1	1	.	.	1	1	1	1	.	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	.	1	1
uce-105	1	1	1	1	1	.	.	1	1	.	1	1	1	.	1	1	1	1	1	1	1	.	1	1	.	1	1	1	1	1	1	1	1	1	1	1	.	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	.	.	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1
uce-106	1	1	1	1	1	.	1	.	.	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	.	1	.	1	1	1	1	1	1	1	1	1	.	1	1
uce-107	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	.	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	.
uce-100	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
uce-101	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	.	1	1	.	1	1	1	1	1	1	1	1	.	1	1	1	1	1	.	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.
uce-102	1	.	.	1	.	.	1	.	1	.	.	1	1	1	.	.	.	.	.	1	.	1	.	1	.	1	.	.	1	1	.	1	1	1	1	1	1	1	1	1	1	1	.	.	.	1	1	.	.	1	1	.	1	1	1	1	.	1	1	1	1	1	1	1	.	.	.	.	1	.	.	.	.	.	1	.	.	1	1	.	.	1	.	.	1	.	.	.	.	1
uce-103	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
uce-1094	1	.	.	.	1	.	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	.	1	1	1	1	.	.	.	1	1	1	1	1	1	.	.	1	1	1	1	1	.	1	1	1	.	.	1	1	.	.	1	.	1	1	1	1	1	.	.	1	.	.	1	.	1	.	1	1	1	1	1	1	1	1	1	.	1	.	1	.	1	1	.	.	1	1	1	.
uce-1099	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	.	1	.	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	.	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
uce-108	1	1	1	1	1	1	1	.	.	1	1	.	1	1	1	.	1	1	1	1	1	1	1	1	.	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	.	1	.	1	1	1	.	.	.	1	.	1	1	1	1	.	1	1	1	1	.	1	1	1	.	1	1	1	1	1	1	1
uce-109	.	1	1	1	.	.	.	1	.	1	1	1	1	1	1	.	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	.	1	1	1	.	1	1	1	1	.	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	.	.	1	1	.	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1
uce-782	1	1	1	1	1	1	.	.	1	1	1	1	1	1	.	.	1	.	.	1	1	.	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	.	.	1	1	1	1	.	1	1	1	1	.	1	.	1	.	1	1	1	.	1	.	.	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1
uce-1109	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
uce-1068	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
uce-1339	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
uce-783	1	.	1	1	.	1	.	1	.	1	1	1	1	1	1	1	1	1	.	1	.	1	.	1	1	1	1	1	1	.	1	.	1	1	1	1	1	1	.	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1
uce-1338	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
uce-469	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	1
